dataset,rec,lead,seg,t0_s,n_gt,TP,FP,FN,F1,lead_F1,sampen,kurtosis,spec_entropy,band_ratio,rr_cv,rr_plaus,bsqi,n_det,psd_fhr,tau_acf,peak_prob_mean,prob_max,p_bad,p_bad_kind,level
cinc,a05,0,12,48.0,9,9,0,0,100.0,100.0,0.881663044241566,4.625341465115781,0.7619295122715876,0.37908833760747956,0.008452879588047737,1.0,1.0,9.0,0.12333144906402209,3.0,0.998219629128774,0.998600423336029,0.00017466904456276682,production,xanh
cinc,a05,0,13,52.0,8,8,0,0,100.0,100.0,0.939203214723846,5.914104261807859,0.7506921221453219,0.42266803114462104,0.007572990175621289,1.0,0.875,8.0,0.1212878234125572,3.0,0.998207438737154,0.9988328814506531,0.0013360841772440178,production,xanh
cinc,a05,0,14,56.0,9,9,0,0,100.0,100.0,0.6935644967320935,22.740933036269375,0.7516380867276721,0.3755144607731719,0.007163336480233778,1.0,0.18181818181818182,9.0,0.04338118262476013,3.0,0.9981096088886261,0.9990286827087402,0.0001213486086573186,production,xanh
cinc,a05,1,0,0.0,9,9,0,0,100.0,100.0,1.0267973952209548,7.082661569437374,0.7771907990921243,0.414916523885538,0.0037088882388975797,1.0,0.9411764705882353,9.0,0.10257358455900834,3.0,0.9986597564485338,0.9991169571876526,0.0003039077085007571,production,xanh
cinc,a05,1,1,4.0,8,8,0,0,100.0,100.0,1.0145320180963284,5.016480817629761,0.756501762835856,0.39358506311192437,0.0029871826131438045,1.0,0.9333333333333333,8.0,0.10473659843999737,3.0,0.9985293298959732,0.9992613196372986,0.0006046048634182373,production,xanh
cinc,a05,1,2,8.0,9,9,0,0,100.0,100.0,1.173298275473255,2.978113857730068,0.7486146396738743,0.4185284129294502,0.008620689655153842,1.0,0.5,9.0,0.061236619886632024,3.0,0.9983234935336642,0.9988288283348083,0.0015503827081734675,production,xanh
cinc,a05,1,3,12.0,9,9,0,0,100.0,100.0,1.0283853234429834,4.999566943183882,0.7535119907299968,0.34739153030821035,0.004385964912271088,1.0,0.9411764705882353,9.0,0.1330822434410643,3.0,0.9987700945801206,0.9994028806686401,0.0018343340878809403,production,xanh
cinc,a05,1,4,16.0,8,8,0,0,100.0,100.0,0.9878052880669679,4.66839777245432,0.7546541255634057,0.12307127743943182,0.004688793717751554,1.0,0.9333333333333333,8.0,0.13818298538586593,3.0,0.9984761141240597,0.9992543756961823,0.0005880679564388023,production,xanh
cinc,a05,1,5,20.0,9,9,0,0,100.0,100.0,1.0125602758307295,2.908732291041381,0.7560295433954254,0.38842966948248225,0.009070128926973332,1.0,0.6666666666666666,9.0,0.1252978410157906,3.0,0.9983904527293311,0.9992732405662537,0.0006606330391426831,production,xanh
cinc,a05,1,6,24.0,9,9,0,0,100.0,100.0,0.9189076060823456,5.2541231603462055,0.7466136980222865,0.22805839075389722,0.006736783169778781,1.0,0.875,9.0,0.12172386709303061,3.0,0.998652845621109,0.9991818070411682,0.00046677971816049116,production,xanh
cinc,a05,1,7,28.0,8,8,0,0,100.0,100.0,0.9918044581554943,3.846199233063909,0.734706472748661,0.38094521566000983,0.006203186756182349,1.0,0.5714285714285714,8.0,0.07239988730653127,3.0,0.9974688440561295,0.999261200428009,0.0029603171664156643,production,xanh
cinc,a05,1,8,32.0,9,9,0,0,100.0,100.0,1.1496126564395994,2.502624634648731,0.7664371845640042,0.41730847478721117,0.0037409304699031055,1.0,0.7058823529411765,9.0,0.032069453443402764,3.0,0.998417403962877,0.9990703463554382,0.00042752446765181726,production,xanh
cinc,a05,1,9,36.0,8,8,0,0,100.0,100.0,1.0921300579252022,3.38222767383842,0.7654576531713858,0.407846565388526,0.005467158869180918,1.0,0.6666666666666666,8.0,0.11823505195887203,3.0,0.9985574260354042,0.9991195797920227,0.0005411811040286387,production,xanh
cinc,a05,1,10,40.0,9,9,0,0,100.0,100.0,1.1291988156399,2.5751591208664815,0.7549992992765105,0.37431628442917103,0.004124582903300445,1.0,0.625,9.0,0.031316025015997936,3.0,0.9986891680293613,0.9991925358772278,0.00042752446765181726,production,xanh
cinc,a05,1,11,44.0,8,8,0,0,100.0,100.0,1.0700589499900564,3.3225414510663382,0.7652305308859084,0.35045035590562085,0.0029618981170229717,1.0,0.5333333333333333,8.0,0.09173037005015622,3.0,0.9989542253315449,0.9992521405220032,0.0005132639735830397,production,xanh
cinc,a05,1,12,48.0,9,9,0,0,100.0,100.0,1.131078583797406,3.13706624823664,0.7725852660503747,0.30527855890775524,0.005641260791170422,1.0,0.8235294117647058,9.0,0.054814850365520154,3.0,0.9984884825017717,0.9994066059589386,0.003591885377577838,production,xanh
cinc,a05,1,13,52.0,8,8,0,0,100.0,100.0,0.9884147146579547,4.2041851887672745,0.7466322957278088,0.11877380991819866,0.007760190577083633,1.0,0.6666666666666666,8.0,0.10613127116598703,3.0,0.9985681958496571,0.9990584254264832,0.0008631639904142585,production,xanh
cinc,a05,1,14,56.0,9,9,0,0,100.0,100.0,1.0665384064124137,4.179245954352039,0.7677259106329369,0.1212810877427528,0.005714365682632567,1.0,0.7777777777777778,9.0,0.1405264713541098,3.0,0.9985157880518172,0.9993487000465393,0.0005211020282376885,production,xanh
cinc,a05,2,0,0.0,9,9,0,0,100.0,100.0,0.8431132178743568,8.826887180481945,0.7624595556529966,0.4395913874088322,0.00566542036629318,1.0,1.0,9.0,0.16726168776662242,3.0,0.9988976584540473,0.9993959665298462,0.0019076973498328151,production,xanh
cinc,a05,2,1,4.0,8,8,0,0,100.0,100.0,0.9182460056243029,8.876432407999785,0.7583733872901606,0.4842508867707322,0.005453824335353662,1.0,1.0,8.0,0.14514613783112693,3.0,0.9990353025496006,0.9993840456008911,0.0006417526502930207,production,xanh
cinc,a05,2,2,8.0,9,9,0,0,100.0,100.0,0.7706712770414352,10.094230496480963,0.7564964776850985,0.5205180947353969,0.005173496788891453,1.0,1.0,9.0,0.19162260273448112,3.0,0.9988350371519724,0.9993982315063477,0.0018828505730986397,production,xanh
cinc,a05,2,3,12.0,9,9,0,0,100.0,100.0,0.8826023479193249,9.080140641445551,0.7629604096565457,0.5474863708206681,0.006202691063026294,1.0,1.0,9.0,0.15274728098586618,3.0,0.998917195532057,0.9994105696678162,0.0010900040151429812,production,xanh
cinc,a05,2,4,16.0,8,8,0,0,100.0,100.0,0.9031610246430977,9.669952324135773,0.7628064870683171,0.5064412081754887,0.0056112119886948105,1.0,1.0,8.0,0.1956408716126651,3.0,0.9984927475452423,0.9995649456977844,0.008037706265531405,production,xanh
cinc,a05,2,5,20.0,9,9,0,0,100.0,100.0,0.9071859648812358,7.457727177905404,0.7684644053711772,0.5908655685682427,0.01004023579447658,1.0,1.0,9.0,0.169817536670095,3.0,0.9988946947786543,0.9994726777076721,0.005064342562556823,production,xanh
cinc,a05,2,6,24.0,9,9,0,0,100.0,100.0,0.9223582891570993,8.712482944313964,0.7615685952472824,0.24969395035845193,0.006095748113664002,1.0,1.0,9.0,0.17141406855659824,3.0,0.9985716839631399,0.9993146061897278,0.00015817559099255324,production,xanh
cinc,a05,2,7,28.0,8,8,0,0,100.0,100.0,0.7638296932397977,10.862671496847318,0.7539632515050787,0.5833425691537114,0.005967088289349423,1.0,1.0,8.0,0.14356459861136706,3.0,0.9992484673857689,0.9997566342353821,0.00024154911034655606,production,xanh
cinc,a05,2,8,32.0,9,9,0,0,100.0,100.0,0.9161211780828087,8.360089983841167,0.7724314546985576,0.5997922404662106,0.004187009022917888,1.0,0.8888888888888888,9.0,0.19703629182702656,3.0,0.9988554318745931,0.9993385672569275,0.007961971929075988,production,xanh
cinc,a05,2,9,36.0,8,8,0,0,100.0,100.0,0.8945187861177797,8.780688312656356,0.7688555484013798,0.4804632828156433,0.005467158869180918,1.0,1.0,8.0,0.16606032724609676,3.0,0.9987823665142059,0.9996182918548584,0.0009652583184876235,production,xanh
cinc,a05,2,10,40.0,9,9,0,0,100.0,100.0,0.8831209268126489,6.494645791132591,0.7829073080645435,0.4787880871184666,0.006017930052638618,1.0,1.0,9.0,0.14303065679606938,3.0,0.9987501998742422,0.9993789196014404,0.0004343711755273662,production,xanh
cinc,a05,2,11,44.0,8,8,0,0,100.0,100.0,0.9597147698039198,8.571434633619317,0.7648158102755783,0.5032880467502163,0.005407661372418496,1.0,1.0,8.0,0.1379373567874142,3.0,0.9984766915440559,0.999515175819397,0.0024214116679908003,production,xanh
cinc,a05,2,12,48.0,9,9,0,0,100.0,100.0,0.93609561579607,5.761590425135058,0.7622116960626715,0.535545980451099,0.005641260791170422,1.0,0.8888888888888888,9.0,0.1777786632781759,3.0,0.9985886911551157,0.999202311038971,0.0011025678075704546,production,xanh
cinc,a05,2,13,52.0,8,8,0,0,100.0,100.0,0.9484679691074425,7.994389685751527,0.7468978794328914,0.41208840186552237,0.006018402316407651,1.0,1.0,8.0,0.1642162017251075,3.0,0.9988674409687519,0.9993103742599487,0.0003423010715535453,production,xanh
cinc,a05,2,14,56.0,9,9,0,0,100.0,100.0,0.845099332514732,6.937640241695547,0.73404797655991,0.2651225364951232,0.010358167436938154,1.0,0.7777777777777778,9.0,0.16493265032598986,3.0,0.998599025938246,0.9990736246109009,0.0017239430519226443,production,xanh
cinc,a05,3,0,0.0,9,9,0,0,100.0,100.0,0.5346393542377719,7.775583003377497,0.7321497975084019,0.47629100956351506,0.00566542036629318,1.0,0.7777777777777778,9.0,0.12019695674284851,3.0,0.9990595512919955,0.9994932413101196,0.0019530965482186158,production,xanh
cinc,a05,3,1,4.0,8,8,0,0,100.0,100.0,0.5087573087048232,8.242987864901483,0.7179918370521892,0.49366136958233175,0.0029871826131438045,1.0,0.75,8.0,0.11177581915906469,3.0,0.9992273300886154,0.9995000660419464,0.0014962701844055736,production,xanh
cinc,a05,3,2,8.0,9,9,0,0,100.0,100.0,0.6073343113784287,10.319459236047416,0.7625795297951373,0.5259117550552496,0.006095748113664002,1.0,0.8888888888888888,9.0,0.17841341130198476,3.0,0.9992200666003757,0.9993952512741089,0.000672279155732558,production,xanh
cinc,a05,3,3,12.0,9,9,0,0,100.0,100.0,0.6210754301003969,10.851711013891268,0.7477309201614821,0.5527689777146071,0.004385964912271088,1.0,0.9411764705882353,9.0,0.17217768002898434,3.0,0.9990847872363197,0.9994268715381622,0.0006551417985623611,production,xanh
cinc,a05,3,4,16.0,8,8,0,0,100.0,100.0,0.5205412048666749,13.114867457273629,0.7216059491265936,0.4632182119223456,0.004688793717751554,1.0,1.0,8.0,0.16835283763405884,3.0,0.999140128493309,0.9993023872375488,0.00016306120044932287,production,xanh
cinc,a05,3,5,20.0,9,9,0,0,100.0,100.0,0.6272961659108898,10.356490004713123,0.7547390629995254,0.5305161629885414,0.009070128926973332,1.0,1.0,9.0,0.15096400014300881,3.0,0.9991700682375166,0.9995915293693542,8.560945499360231e-05,production,xanh
cinc,a05,3,6,24.0,9,9,0,0,100.0,100.0,0.48200263153587714,8.271646632666009,0.7112596813698349,0.47711376589499765,0.006095748113664002,1.0,0.7777777777777778,9.0,0.1281439867413282,4.0,0.9987648030122122,0.9994081854820251,0.001632336318290313,production,xanh
cinc,a05,3,7,28.0,8,8,0,0,100.0,100.0,0.5160935638969325,11.565275251033915,0.7296778050666726,0.4667332360876472,0.005967088289349423,1.0,1.0,8.0,0.1514568041822133,3.0,0.9993365444242954,0.9995030164718628,0.00013261287447759802,production,xanh
cinc,a05,3,8,32.0,9,9,0,0,100.0,100.0,0.592555036942846,8.784262146779465,0.7425733991926453,0.5287301992153608,0.0037409304699031055,1.0,0.7777777777777778,9.0,0.1876150675763457,3.0,0.9990360173914168,0.9994716048240662,0.008855481428364986,production,xanh
cinc,a05,3,9,36.0,8,8,0,0,100.0,100.0,0.6749789108603385,13.884803482433,0.7484209363592298,0.48535653652288496,0.005467158869180918,1.0,1.0,8.0,0.15817272220975095,3.0,0.9990280419588089,0.9996438026428223,0.0001012683048224717,production,xanh
cinc,a05,3,10,40.0,9,9,0,0,100.0,100.0,0.5747132151115119,11.779282842713583,0.7432501306869571,0.4802381526215014,0.004255319148927061,1.0,1.0,9.0,0.14466339548643684,3.0,0.9990978638331095,0.9994977712631226,0.00013376474440239246,production,xanh
cinc,a05,3,11,44.0,8,8,0,0,100.0,100.0,0.6615912383674242,9.891383822813722,0.7470173190066484,0.409452433533162,0.0029618981170229717,1.0,0.875,8.0,0.17050961471415865,3.0,0.9992312416434288,0.9996309280395508,0.0005798119344552241,production,xanh
cinc,a05,3,12,48.0,9,9,0,0,100.0,100.0,0.6144666413924955,10.294777691657673,0.751946991954573,0.29264686393336986,0.005641260791170422,1.0,1.0,9.0,0.14408407851235122,3.0,0.9989136821693845,0.9993413984775543,3.3540274762827305e-05,production,xanh
cinc,a05,3,13,52.0,8,8,0,0,100.0,100.0,0.5571009225213024,8.820431842060584,0.6920155515925454,0.11371983625042609,0.006018402316407651,1.0,0.75,8.0,0.15872806522838928,4.0,0.9991983585059643,0.9996034502983093,0.0017077020447190552,production,xanh
cinc,a05,3,14,56.0,9,9,0,0,100.0,100.0,0.5570180233681538,8.773826654790682,0.6985601115373425,0.10206090053534353,0.007163336480233778,1.0,0.5714285714285714,9.0,0.1678761569692233,4.0,0.9988601803779602,0.9993815422058105,0.00023314111604987945,production,xanh
cinc,a06,0,0,0.0,10,2,6,8,22.22222222222222,42.7536231884058,0.8371969547572014,2.7764005860661936,0.7620264528241775,0.6525864375248438,0.276037968757187,0.7142857142857143,0.5,8.0,0.03589398598281073,3.0,0.8707082308828831,0.9953603148460388,0.9370064021291554,production,do
cinc,a06,0,1,4.0,10,4,4,6,44.44444444444444,42.7536231884058,0.8119031208997736,2.6340974575792133,0.7629006846976758,0.6178808857522279,0.24578169878262188,1.0,0.5333333333333333,8.0,0.10400391080322662,3.0,0.8241545930504799,0.9842294752597809,0.9557954245718828,production,do
cinc,a06,0,2,8.0,10,6,2,4,66.66666666666667,42.7536231884058,0.6806905256259853,6.930408537407796,0.772016355354656,0.5987087571808256,0.21782919286680863,0.8571428571428571,0.3076923076923077,8.0,0.1178394777951977,3.0,0.8681416716426611,0.9865137934684753,0.9228079877534197,production,do
cinc,a06,0,3,12.0,10,8,1,2,84.21052631578948,42.7536231884058,0.7119169943352728,7.604743382828843,0.7635298152828643,0.6340413830634852,0.2318364685460621,0.875,0.14285714285714285,9.0,0.09404758523323876,3.0,0.9175895717408922,0.9902679026126862,0.9416587080757093,production,do
cinc,a06,0,4,16.0,10,6,3,4,63.1578947368421,42.7536231884058,0.7405971613704214,8.475070055671933,0.7741268205545678,0.6343288310883363,0.19891651203748068,0.875,0.42857142857142855,9.0,0.03961424912644231,3.0,0.8768897652626038,0.9900082349777222,0.9383197308216025,production,do
cinc,a06,0,5,20.0,10,6,2,4,66.66666666666667,42.7536231884058,0.6409589327912195,12.294224495465802,0.779183742908645,0.5877943954099732,0.210728828868539,1.0,0.46153846153846156,8.0,0.06232034479452319,3.0,0.8864519968628883,0.9820850491523743,0.5232914343461466,production,vang
cinc,a06,0,6,24.0,10,7,2,3,73.6842105263158,42.7536231884058,0.7842365326182701,3.5820146332298846,0.7883800004962717,0.6401207264537327,0.18228000126807317,1.0,0.375,9.0,0.027371478991501646,3.0,0.8309930264949799,0.9873752593994141,0.9471361693406976,production,do
cinc,a06,0,7,28.0,11,2,5,9,22.22222222222222,42.7536231884058,0.9661779888579601,2.027070847034592,0.7640941224821822,0.6332950035903985,0.10698082924103744,1.0,0.3076923076923077,6.0,0.05402749048419729,3.0,0.7831975072622299,0.913839191198349,0.9732063181919968,production,do
cinc,a06,0,8,32.0,11,2,5,9,22.22222222222222,42.7536231884058,0.8228857824420236,4.706148318852942,0.7785489669934693,0.6114159736824004,0.1964531941941185,0.8571428571428571,0.3076923076923077,8.0,0.026302258261396278,3.0,0.8358614053577185,0.9682132005691528,0.9491992462749629,production,do
cinc,a06,0,9,36.0,11,1,6,10,11.11111111111111,42.7536231884058,0.6701443858547528,5.534367236542172,0.775215363108382,0.6296769710072571,0.07745358718821103,1.0,0.7692307692307693,7.0,0.024605931628932754,3.0,0.8699449854237693,0.9825738072395325,0.5698083527719475,production,do
cinc,a06,0,10,40.0,12,2,5,10,21.05263157894737,42.7536231884058,1.1570161037942408,0.44340754167168006,0.756212278708503,0.6617883309256417,0.24374792902941936,0.8333333333333334,0.4444444444444444,7.0,0.03795000876530335,3.0,0.7534861479486737,0.9491999745368958,0.9823388475464679,production,do
cinc,a06,0,11,44.0,11,4,3,7,44.44444444444444,42.7536231884058,0.6891797960304756,2.056575382161264,0.7703313761342429,0.6140547647906024,0.2684414718858158,0.5,0.5,7.0,0.06657597213530446,3.0,0.9099480084010533,0.9655178785324097,0.9437269547447319,production,do
cinc,a06,0,12,48.0,11,4,3,7,44.44444444444444,42.7536231884058,0.7783921054974146,9.324430051221006,0.7655004181775807,0.6113387603569381,0.1595069837844781,0.8333333333333334,0.6666666666666666,7.0,0.08581631740136982,3.0,0.8717232985155923,0.9590327739715576,0.9652706760658625,production,do
cinc,a06,0,13,52.0,12,3,5,9,30.0,42.7536231884058,0.7415564567422163,2.8755019885033315,0.77414922461402,0.6528911659815166,0.19522333522423635,1.0,0.26666666666666666,8.0,0.03476529439285254,3.0,0.7956865727901459,0.9858762621879578,0.9471441840161994,production,do
cinc,a06,0,14,56.0,11,2,5,9,22.22222222222222,42.7536231884058,0.8085948050643784,1.3278255409069972,0.7642869735566414,0.614106602659393,0.12909311693446626,1.0,0.16666666666666666,7.0,0.028156188523026603,3.0,0.6807964364332812,0.9711732268333435,0.883540920125321,production,do
cinc,a06,1,0,0.0,10,1,7,9,11.11111111111111,22.962962962962962,0.6203014005082239,2.702329694112871,0.7324097075136213,0.6579671027846712,0.2882813832952217,0.7142857142857143,0.42857142857142855,8.0,0.03966900227786676,3.0,0.8653352856636047,0.9906020164489746,0.9215239441231735,production,do
cinc,a06,1,1,4.0,10,3,5,7,33.333333333333336,22.962962962962962,0.616643041125549,4.386804519832391,0.7212465251639167,0.6646165612505032,0.23327824130630856,0.7142857142857143,0.3076923076923077,8.0,0.015870007576490906,3.0,0.773629835806787,0.9210935235023499,0.9343658468008996,production,do
cinc,a06,1,2,8.0,10,0,6,10,0.0,22.962962962962962,0.7452925834425396,17.86289390083497,0.7406610160290886,0.6556156820595432,0.09366349718027096,1.0,0.9090909090909091,6.0,0.04207513500339898,3.0,0.7746267840266228,0.9938020706176758,0.6076656079498796,production,do
cinc,a06,1,3,12.0,10,2,5,8,23.529411764705884,22.962962962962962,0.6185919441052466,10.308134816637844,0.7206654430396401,0.6639567860572199,0.12297689648810299,0.8333333333333334,0.6153846153846154,7.0,0.025887303538406268,3.0,0.9018258452415466,0.9863814413547516,0.8737372809250169,production,do
cinc,a06,1,4,16.0,10,2,5,8,23.529411764705884,22.962962962962962,0.7121979957083664,14.348919926575665,0.7262042865589308,0.6528849790335862,0.1624275147471788,0.6666666666666666,0.5454545454545454,7.0,0.0395030833996308,3.0,0.8519158810377121,0.9686892628669739,0.9636269630021875,production,do
cinc,a06,1,5,20.0,10,2,4,8,25.0,22.962962962962962,0.6444927809811403,17.66507012351935,0.729417855493559,0.6403862082920218,0.028474098571222625,1.0,0.9090909090909091,6.0,0.024982762134894115,3.0,0.8312197625637054,0.9400363564491272,0.05938555814213279,production,vang
cinc,a06,1,6,24.0,10,3,5,7,33.333333333333336,22.962962962962962,0.52461858142759,4.942968683642333,0.750107469920157,0.6646303363392237,0.21919698570671023,0.8571428571428571,0.46153846153846156,8.0,0.03470719391432282,3.0,0.8367212265729904,0.9608342945575714,0.9045304508982533,production,do
cinc,a06,1,7,28.0,11,1,7,10,10.526315789473685,22.962962962962962,0.7995657582283914,2.6929841888572037,0.7453771244859904,0.6586652090001811,0.09504858433060126,1.0,0.14285714285714285,8.0,0.028944699598976803,3.0,0.8197420593351126,0.9867745637893677,0.5953957024519352,production,do
cinc,a06,1,8,32.0,11,1,6,10,11.11111111111111,22.962962962962962,0.5823431865769083,5.007758216597523,0.7503929906691233,0.6610831086671393,0.27555703663759923,0.8333333333333334,0.42857142857142855,7.0,0.05690592406331888,3.0,0.8329445251396724,0.9524306654930115,0.9681117271538426,production,do
cinc,a06,1,9,36.0,11,5,3,6,52.63157894736842,22.962962962962962,0.6687246371028212,8.390658935213073,0.748691161104806,0.6728131772695192,0.21874833288506063,1.0,0.8571428571428571,8.0,0.06538482770361186,3.0,0.6119052972644567,0.9094926118850708,0.8808437025967109,production,do
cinc,a06,1,10,40.0,12,2,7,10,19.047619047619047,22.962962962962962,0.45324100502798426,2.112419686419287,0.7521748670201756,0.6637768125579061,0.1724780326363551,1.0,0.5,9.0,0.024086993844494302,3.0,0.7341506580511729,0.9635203778743744,0.8794348277403247,production,do
cinc,a06,1,11,44.0,11,3,4,8,33.333333333333336,22.962962962962962,0.4971092151785953,3.4379794927712872,0.759792828435825,0.6709448571976614,0.07260223369377543,1.0,0.0,7.0,0.054575615949445315,3.0,0.8285006327288491,0.9776566624641418,0.38929962206202956,production,vang
cinc,a06,1,12,48.0,11,2,4,9,23.529411764705884,22.962962962962962,0.6595479286706012,7.382105642149709,0.7484691786780379,0.6424320867291682,0.05598314425464232,1.0,0.6666666666666666,6.0,0.03558121067383977,3.0,0.6452465082208315,0.8416940271854401,0.1628659315935799,production,vang
cinc,a06,1,13,52.0,12,2,6,10,20.0,22.962962962962962,0.6805512913926292,4.987597802223497,0.7468239817465423,0.6648566757418471,0.21141197044829935,0.8571428571428571,0.5714285714285714,8.0,0.03561322392806364,3.0,0.8272150494158268,0.9726513028144836,0.962029730763589,production,do
cinc,a06,1,14,56.0,11,2,5,9,22.22222222222222,22.962962962962962,0.6646481725019351,4.0178876690687435,0.760143885103228,0.6552081257003161,0.29024638547749043,0.8333333333333334,0.5,7.0,0.026427447420829534,3.0,0.8263513616153172,0.9560249745845795,0.9310282792147512,production,do
cinc,a06,2,0,0.0,10,1,6,9,11.764705882352942,19.47565543071161,0.6678411599350598,6.997556966025298,0.745328061001008,0.735596160975419,0.1750518239485227,0.6666666666666666,0.6666666666666666,7.0,0.020543553662543363,3.0,0.9385751400675092,0.995602548122406,0.9093016434526454,production,do
cinc,a06,2,1,4.0,10,0,6,10,0.0,19.47565543071161,0.49838676055549325,9.866349334978738,0.7290473911392661,0.7335058972101572,0.06410327948451329,1.0,1.0,6.0,0.04459807036397982,3.0,0.9745024542013804,0.9971475303173065,0.02223427434972597,production,xanh
cinc,a06,2,2,8.0,10,0,7,10,0.0,19.47565543071161,0.46622284398609937,17.367012350399623,0.7472695318223336,0.7340965968680983,0.06278090029163426,1.0,0.6,7.0,0.024475554735397653,4.0,0.9635743371077946,0.9979865550994873,0.13209375796724684,production,vang
cinc,a06,2,3,12.0,10,1,6,9,11.764705882352942,19.47565543071161,0.6752980479107207,9.796449289819973,0.696811849967848,0.7571156674872704,0.0865765075151459,1.0,0.6666666666666666,7.0,0.04687255211050714,3.0,0.9516716344015939,0.9976205825805664,0.16017447284171363,production,vang
cinc,a06,2,4,16.0,10,2,5,8,23.529411764705884,19.47565543071161,0.5198869983820974,9.945090411713457,0.7050796065482652,0.7444086223948154,0.16380999782617076,1.0,0.6666666666666666,7.0,0.04419387286408856,4.0,0.9044707332338605,0.9979561567306519,0.6662766558195263,production,do
cinc,a06,2,5,20.0,10,1,5,9,12.5,19.47565543071161,0.5650647407883237,7.84319412044915,0.7341367086805826,0.7254407640324636,0.11557243999347443,1.0,0.6,6.0,0.0394840118315618,3.0,0.9207392583290736,0.9956865310668945,0.8523161814997662,production,do
cinc,a06,2,6,24.0,10,3,5,7,33.333333333333336,19.47565543071161,0.7915047138711209,4.763981901262053,0.7376341717705466,0.7531567619915664,0.25631560396853215,0.7142857142857143,0.2,8.0,0.020545651676411567,3.0,0.905762174166739,0.9961150884628296,0.9489633755105307,production,do
cinc,a06,2,7,28.0,11,0,8,11,0.0,19.47565543071161,0.6587887644888965,6.212373999442505,0.7467454656472109,0.7490805505567694,0.18099306641279472,1.0,0.6153846153846154,8.0,0.023415127256613846,3.0,0.9588412567973137,0.9977118968963623,0.38945165618469113,production,vang
cinc,a06,2,8,32.0,11,2,4,9,23.529411764705884,19.47565543071161,0.6881415387727516,5.975354992952935,0.7504315475303065,0.7249512163600681,0.12089313652011573,0.8,0.5454545454545454,6.0,0.030654482778561677,3.0,0.961134115854899,0.9965049028396606,0.6909507664808072,production,do
cinc,a06,2,9,36.0,11,3,5,8,31.57894736842105,19.47565543071161,0.656075292863481,4.735163211329233,0.7213287114710998,0.7756158942240955,0.29308588783365025,0.8571428571428571,0.46153846153846156,8.0,0.03949141269506931,3.0,0.7960189133882523,0.9933464527130127,0.9239274131382758,production,do
cinc,a06,2,10,40.0,12,0,8,12,0.0,19.47565543071161,0.7385445055246002,2.6028601170385377,0.7537115001130552,0.7488751586732875,0.19122246615236962,0.8571428571428571,0.42857142857142855,8.0,0.061902792349197204,3.0,0.8718517832458019,0.9941885471343994,0.9476695706051859,production,do
cinc,a06,2,11,44.0,11,4,3,7,44.44444444444444,19.47565543071161,0.6744144487150038,3.630020853631531,0.7535693976569433,0.7260154284484338,0.32144168087643493,0.6666666666666666,0.42857142857142855,7.0,0.030498248197877987,3.0,0.8236348288399833,0.9982967972755432,0.8456459575652465,production,do
cinc,a06,2,12,48.0,11,4,5,7,40.0,19.47565543071161,1.076646087541701,1.1615234609886746,0.754637834723095,0.7587665823103258,0.1860433434417985,0.875,0.25,9.0,0.027141004120581094,3.0,0.7756663337349892,0.9978752136230469,0.9768793810907199,production,do
cinc,a06,2,13,52.0,12,2,5,10,21.05263157894737,19.47565543071161,0.5536238912324443,3.779837574362414,0.7136769439349717,0.7515502417333065,0.1491978802261831,1.0,0.15384615384615385,7.0,0.056701395140364375,3.0,0.9053932896682194,0.995976984500885,0.9402479604695246,production,do
cinc,a06,2,14,56.0,11,3,3,8,35.294117647058826,19.47565543071161,0.6160455055162478,2.7637734016645155,0.7470626283563733,0.7490072789919373,0.15525299244769725,0.8,0.5,6.0,0.019287813076320073,3.0,0.835855965813001,0.9724493622779846,0.9573982761575188,production,do
cinc,a06,3,0,0.0,10,2,4,8,25.0,34.22053231939164,0.6840936207770124,4.544450330668246,0.721052848871314,0.6460195948204107,0.3362220839473206,0.8,0.36363636363636365,6.0,0.037042572956750404,3.0,0.9079393595457077,0.9610892534255981,0.9735283571668459,production,do
cinc,a06,3,1,4.0,10,3,4,7,35.294117647058826,34.22053231939164,0.6078031549837565,7.880147326966677,0.7256424757519172,0.6671673388424683,0.34376307218599966,0.6666666666666666,0.0,7.0,0.02702929700311244,3.0,0.7970250844955444,0.9768192172050476,0.9801494364208284,production,do
cinc,a06,3,2,8.0,10,4,3,6,47.05882352941177,34.22053231939164,0.6435417831304322,2.1796076652190104,0.7242425753946904,0.6773116104866003,0.2025836042662295,0.8333333333333334,0.4,7.0,0.012309562043192154,3.0,0.8869717504296984,0.9856527149677277,0.9611836227294778,production,do
cinc,a06,3,3,12.0,10,0,7,10,0.0,34.22053231939164,0.6715860727720194,5.899822187639868,0.7158948771042403,0.6812296744766971,0.21058936270430414,0.8333333333333334,0.6153846153846154,7.0,0.07159407702262124,3.0,0.7813418209552765,0.9373821020126343,0.9216432693589636,production,do
cinc,a06,3,4,16.0,10,2,6,8,22.22222222222222,34.22053231939164,0.7935783695727239,5.719934258274581,0.7301086346051205,0.6510021852528107,0.28438580169841393,0.7142857142857143,0.5333333333333333,8.0,0.040401273336327134,3.0,0.8167110122740269,0.9667319655418396,0.9693423712420604,production,do
cinc,a06,3,5,20.0,10,4,2,6,50.0,34.22053231939164,0.8524248816390365,10.29031063698945,0.7385594464099136,0.6434651434383342,0.23745036570890915,0.8,0.2,6.0,0.02136973767233175,3.0,0.7987519353628159,0.9660841226577759,0.9774964205491231,production,do
